FeatureCode,DateCode,Measurement,Units,Value,EnergyType,EnergyConsumingSector
S12000014,2005,Count,GWh,12.631,Coal,All
S12000014,2015,Count,GWh,895.131,Gas,Domestic
S12000014,2012,Count,GWh,933.518,Gas,Domestic
S12000014,2008,Count,GWh,0.538,Coal,Rail
S12000014,2014,Count,GWh,617.013,Manufactured Fuels,Industrial
S12000014,2008,Count,GWh,14.186,Coal,All
S12000014,2015,Count,GWh,12357.46,Petroleum Products,Industrial
S12000014,2016,Count,GWh,15200.935,All,Industrial & Commercial
S12000014,2009,Count,GWh,766.165,Electricity,All
S12000014,2006,Count,GWh,1248.285,Petroleum Products,Road Transport
S12000014,2013,Count,GWh,0.012,Bioenergy & Wastes,Commercial
S12000014,2012,Count,GWh,1244.516,Petroleum Products,Road Transport
S12000014,2018,Count,GWh,0.22,Coal,Industrial
S12000014,2019,Count,GWh,1.433,Petroleum Products,Public Sector
S12000014,2019,Count,GWh,0.04,Coal,Commercial
S12000014,2009,Count,GWh,12.804,Coal,Domestic
S12000014,2018,Count,GWh,15779.616,All,Industrial & Commercial
S12000014,2013,Count,GWh,381.893,Gas,Industrial
S12000014,2008,Count,GWh,19102.992,All,Industrial & Commercial
S12000014,2019,Count,GWh,571.989,Manufactured Fuels,Industrial
S12000014,2010,Count,GWh,775.527,Electricity,All
S12000014,2013,Count,GWh,12.084,Coal,Domestic
S12000014,2012,Count,GWh,0.019,Bioenergy & Wastes,Commercial
S12000014,2014,Count,GWh,12403.403,Petroleum Products,All
S12000014,2013,Count,GWh,15727.402,Petroleum Products,All
S12000014,2011,Count,GWh,17998.89,All,Industrial & Commercial
S12000014,2006,Count,GWh,21022.698,All,All
S12000014,2010,Count,GWh,16644.877,All,Industrial & Commercial
S12000014,2006,Count,GWh,5.987,Bioenergy & Wastes,Road Transport
S12000014,2009,Count,GWh,34.574,Bioenergy & Wastes,Road Transport
S12000014,2014,Count,GWh,12759.506,All,Industrial & Commercial
S12000014,2010,Count,GWh,7.483,Manufactured Fuels,Domestic
S12000014,2017,Count,GWh,10.072,Coal,Domestic
S12000014,2007,Count,GWh,478.958,Electricity,Industrial & Commercial
S12000014,2012,Count,GWh,17005.114,Petroleum Products,All
S12000014,2011,Count,GWh,758.527,Electricity,All
S12000014,2006,Count,GWh,473.69,Electricity,Industrial & Commercial
S12000014,2006,Count,GWh,0.065,Coal,Commercial
S12000014,2015,Count,GWh,6.707,Manufactured Fuels,Domestic
S12000014,2019,Count,GWh,0.203,Coal,Industrial
S12000014,2006,Count,GWh,18220.022,All,Industrial & Commercial
S12000014,2011,Count,GWh,1186.387,Petroleum Products,Road Transport
S12000014,2005,Count,GWh,474.981,Electricity,Industrial & Commercial
S12000014,2009,Count,GWh,1225.174,Petroleum Products,Road Transport
S12000014,2010,Count,GWh,465.211,Electricity,Industrial & Commercial
S12000014,2010,Count,GWh,0.001,Bioenergy & Wastes,Commercial
S12000014,2012,Count,GWh,419.089,Electricity,Industrial & Commercial
S12000014,2019,Count,GWh,406.217,Electricity,Industrial & Commercial
S12000014,2018,Count,GWh,7.191,Manufactured Fuels,Domestic
S12000014,2014,Count,GWh,0.043,Bioenergy & Wastes,Commercial
S12000014,2006,Count,GWh,806.994,Electricity,All
S12000014,2013,Count,GWh,1.396,Coal,Industrial
S12000014,2012,Count,GWh,12.611,Coal,Domestic
S12000014,2005,Count,GWh,814.181,Electricity,All
S12000014,2017,Count,GWh,15284.125,Petroleum Products,All
S12000014,2015,Count,GWh,666.019,Manufactured Fuels,Industrial
S12000014,2015,Count,GWh,10.393,Coal,Domestic
S12000014,2007,Count,GWh,17767.938,All,Industrial & Commercial
S12000014,2011,Count,GWh,1.169,Coal,Industrial
S12000014,2012,Count,GWh,15664.259,Petroleum Products,Industrial
S12000014,2008,Count,GWh,437.613,Gas,Industrial
S12000014,2007,Count,GWh,20609.174,All,All
S12000014,2008,Count,GWh,1252.798,Petroleum Products,Road Transport
S12000014,2011,Count,GWh,0.494,Coal,Public Sector
S12000014,2018,Count,GWh,0.324,Bioenergy & Wastes,Commercial
S12000014,2012,Count,GWh,1.43,Coal,Industrial
S12000014,2009,Count,GWh,0.281,Coal,Commercial
S12000014,2014,Count,GWh,10.323,Coal,Domestic
S12000014,2007,Count,GWh,0.499,Coal,Public Sector
S12000014,2005,Count,GWh,482.247,Gas,Industrial
S12000014,2019,Count,GWh,16452.075,All,All
S12000014,2011,Count,GWh,6.788,Manufactured Fuels,Domestic
S12000014,2014,Count,GWh,1269.704,Petroleum Products,Road Transport
S12000014,2015,Count,GWh,0.125,Bioenergy & Wastes,Industrial
S12000014,2017,Count,GWh,0.262,Bioenergy & Wastes,Commercial
S12000014,2013,Count,GWh,16229.025,All,Industrial & Commercial
S12000014,2016,Count,GWh,6.642,Manufactured Fuels,Domestic
S12000014,2014,Count,GWh,0.153,Bioenergy & Wastes,Industrial
S12000014,2010,Count,GWh,38.673,Bioenergy & Wastes,Road Transport
S12000014,2011,Count,GWh,0.021,Bioenergy & Wastes,Commercial
S12000014,2017,Count,GWh,0.278,Bioenergy & Wastes,Industrial
S12000014,2007,Count,GWh,805.912,Electricity,All
S12000014,2013,Count,GWh,1235.293,Petroleum Products,Road Transport
S12000014,2005,Count,GWh,2.074,Bioenergy & Wastes,Road Transport
S12000014,2011,Count,GWh,36,Bioenergy & Wastes,Road Transport
S12000014,2013,Count,GWh,0.038,Bioenergy & Wastes,Industrial
S12000014,2019,Count,GWh,668.338,Electricity,All
S12000014,2010,Count,GWh,0.004,Bioenergy & Wastes,Industrial
S12000014,2012,Count,GWh,17499.98,All,Industrial & Commercial
S12000014,2011,Count,GWh,0.084,Coal,Commercial
S12000014,2006,Count,GWh,10.546,Coal,Domestic
S12000014,2005,Count,GWh,24958.15,All,All
S12000014,2016,Count,GWh,0.203,Bioenergy & Wastes,Commercial
S12000014,2008,Count,GWh,28.382,Bioenergy & Wastes,Road Transport
S12000014,2016,Count,GWh,0.229,Bioenergy & Wastes,Industrial
S12000014,2018,Count,GWh,0.394,Bioenergy & Wastes,Industrial
S12000014,2009,Count,GWh,17745.528,All,Industrial & Commercial
S12000014,2011,Count,GWh,0.097,Bioenergy & Wastes,Industrial
S12000014,2005,Count,GWh,22180.578,All,Industrial & Commercial
S12000014,2005,Count,GWh,1195.22,Petroleum Products,Road Transport
S12000014,2007,Count,GWh,11.819,Bioenergy & Wastes,Road Transport
S12000014,2017,Count,GWh,15703.398,All,Industrial & Commercial
S12000014,2015,Count,GWh,14198.258,All,Industrial & Commercial
S12000014,2016,Count,GWh,1320.693,Petroleum Products,Road Transport
S12000014,2013,Count,GWh,14396.331,Petroleum Products,Industrial
S12000014,2011,Count,GWh,452.576,Electricity,Industrial & Commercial
S12000014,2008,Count,GWh,798.19,Electricity,All
S12000014,2012,Count,GWh,0.077,Bioenergy & Wastes,Industrial
S12000014,2010,Count,GWh,0.054,Coal,Commercial
S12000014,2014,Count,GWh,382.259,Electricity,Industrial & Commercial
S12000017,2011,Count,GWh,50.478,Petroleum Products,Public Sector
S12000017,2011,Count,GWh,1244.654,Gas,All
S12000017,2016,Count,GWh,0,Coal,Agriculture
S12000017,2013,Count,GWh,1126.231,Gas,All
S12000017,2018,Count,GWh,0,Coal,Agriculture
S12000017,2007,Count,GWh,924.168,Petroleum Products,Industrial
S12000017,2008,Count,GWh,768.421,Petroleum Products,Industrial
S12000017,2012,Count,GWh,1123.23,Gas,All
S12000017,2010,Count,GWh,40.169,Petroleum Products,Public Sector
S12000017,2015,Count,GWh,0,Coal,Agriculture
S12000017,2015,Count,GWh,51.176,Bioenergy & Wastes,Road Transport
S12000017,2009,Count,GWh,64.935,Bioenergy & Wastes,Domestic
S12000017,2017,Count,GWh,269.002,Gas,Commercial
S12000017,2018,Count,GWh,244.878,Gas,Commercial
S12000017,2014,Count,GWh,287.6,Gas,Commercial
S12000017,2013,Count,GWh,0,Coal,Agriculture
S12000017,2006,Count,GWh,292.442,Gas,Commercial
S12000017,2017,Count,GWh,125.092,Bioenergy & Wastes,Domestic
S12000017,2015,Count,GWh,296.646,Gas,Commercial
S12000017,2015,Count,GWh,618.794,Petroleum Products,Industrial
S12000017,2016,Count,GWh,125.747,Bioenergy & Wastes,Domestic
S12000017,2010,Count,GWh,801.435,Petroleum Products,Industrial
S12000017,2019,Count,GWh,577.93,Bioenergy & Wastes,Industrial
S12000017,2011,Count,GWh,659.754,Petroleum Products,Industrial
S12000017,2010,Count,GWh,83.72,Bioenergy & Wastes,Domestic
S12000017,2016,Count,GWh,2033.565,Petroleum Products,Road Transport
S12000017,2007,Count,GWh,2.072,Coal,Commercial
S12000017,2006,Count,GWh,0.617,Manufactured Fuels,Industrial
S12000017,2007,Count,GWh,60.707,Petroleum Products,Public Sector
S12000017,2006,Count,GWh,49.54,Bioenergy & Wastes,Domestic
S12000017,2008,Count,GWh,59.606,Bioenergy & Wastes,Domestic
S12000017,2014,Count,GWh,0,Coal,Agriculture
S12000017,2006,Count,GWh,122.592,Coal,Domestic
S12000017,2005,Count,GWh,2.047,Coal,Commercial
S12000017,2008,Count,GWh,53.395,Petroleum Products,Public Sector
S12000017,2008,Count,GWh,1.472,Manufactured Fuels,Industrial
S12000017,2015,Count,GWh,40.257,Petroleum Products,Public Sector
S12000017,2006,Count,GWh,61.19,Petroleum Products,Public Sector
S12000017,2017,Count,GWh,40.719,Petroleum Products,Public Sector
S12000017,2018,Count,GWh,1559.153,Electricity,All
S12000017,2005,Count,GWh,0.775,Coal,Rail
S12000017,2013,Count,GWh,36.398,Petroleum Products,Public Sector
S12000017,2005,Count,GWh,1877.932,Petroleum Products,Road Transport
S12000017,2009,Count,GWh,43.638,Petroleum Products,Public Sector
S12000017,2008,Count,GWh,0.553,Coal,Agriculture
S12000017,2009,Count,GWh,0,Coal,Agriculture
S12000017,2012,Count,GWh,40.536,Petroleum Products,Public Sector
S12000017,2007,Count,GWh,3.644,Coal,Rail
S12000017,2005,Count,GWh,30.976,Petroleum Products,Rail
S12000017,2012,Count,GWh,1.08,Manufactured Fuels,Industrial
S12000017,2010,Count,GWh,0.17,Coal,Agriculture
S12000017,2017,Count,GWh,1163.214,Gas,All
S12000017,2016,Count,GWh,1161.374,Gas,All
S12000017,2005,Count,GWh,81.536,Petroleum Products,Public Sector
S12000017,2008,Count,GWh,289.935,Gas,Commercial
S12000017,2005,Count,GWh,298.997,Gas,Commercial
S12000017,2014,Count,GWh,1195.528,Gas,All
S12000017,2015,Count,GWh,1232.198,Gas,All
S12000017,2018,Count,GWh,1113.963,Gas,All
S12000017,2009,Count,GWh,1217.656,Gas,All
S12000017,2010,Count,GWh,1237.872,Gas,All
S12000017,2016,Count,GWh,40.434,Petroleum Products,Public Sector
S12000017,2019,Count,GWh,96.613,Bioenergy & Wastes,Road Transport
S12000017,2019,Count,GWh,40.692,Petroleum Products,Public Sector
S12000017,2014,Count,GWh,38.273,Petroleum Products,Public Sector
S12000017,2018,Count,GWh,637.558,Electricity,Domestic
S12000017,2008,Count,GWh,1249.434,Gas,All
S12000017,2007,Count,GWh,1247.271,Gas,All
S12000017,2005,Count,GWh,1347.789,Gas,All
S12000017,2006,Count,GWh,1268.577,Gas,All
S12000017,2007,Count,GWh,18.227,Bioenergy & Wastes,Road Transport
S12000017,2010,Count,GWh,1918.154,Petroleum Products,Road Transport
S12000017,2008,Count,GWh,44.114,Bioenergy & Wastes,Road Transport
S12000017,2019,Count,GWh,314.581,Petroleum Products,Agriculture
S12000017,2019,Count,GWh,3641.265,Petroleum Products,All
S12000017,2016,Count,GWh,1556.094,Electricity,All
S12000017,2016,Count,GWh,52.202,Bioenergy & Wastes,Road Transport
S12000017,2017,Count,GWh,1583.01,Electricity,All
S12000017,2017,Count,GWh,3636.133,All,Industrial & Commercial
S12000017,2007,Count,GWh,25.228,Coal,Industrial
S12000017,2017,Count,GWh,598.934,Petroleum Products,Industrial
S12000017,2016,Count,GWh,2157.813,All,Domestic
S12000017,2019,Count,GWh,250.322,Gas,Industrial
S12000017,2017,Count,GWh,2135.813,All,Domestic
S12000017,2005,Count,GWh,3.282,Bioenergy & Wastes,Road Transport
S12000017,2006,Count,GWh,291.538,Petroleum Products,Agriculture
S12000017,2012,Count,GWh,48.771,Bioenergy & Wastes,Road Transport
S12000017,2012,Count,GWh,583.404,Gas,Domestic
S12000017,2017,Count,GWh,0.333,Manufactured Fuels,Industrial
S12000017,2010,Count,GWh,292.476,Gas,Commercial
S12000017,2019,Count,GWh,2184.879,All,Domestic
S12000017,2013,Count,GWh,573.823,Gas,Domestic
S12000017,2016,Count,GWh,59.385,Manufactured Fuels,Domestic
S12000017,2012,Count,GWh,2.883,Coal,Commercial
S12000017,2019,Count,GWh,0.335,Manufactured Fuels,Industrial
S12000017,2015,Count,GWh,2151.813,All,Domestic
S12000017,2010,Count,GWh,635.415,Gas,Domestic
S12000017,2018,Count,GWh,3574.067,All,Industrial & Commercial
S12000017,2007,Count,GWh,1793.823,Electricity,All
S12000017,2018,Count,GWh,921.595,Electricity,Industrial & Commercial
S12000017,2016,Count,GWh,481.612,Bioenergy & Wastes,Commercial
S12000017,2013,Count,GWh,1620.96,Electricity,All
S12000017,2018,Count,GWh,2167.16,All,Domestic
S12000017,2014,Count,GWh,2.884,Coal,Commercial
S12000017,2006,Count,GWh,1775.029,Electricity,All
S12000017,2005,Count,GWh,1802.452,Electricity,All
S12000017,2008,Count,GWh,2457.215,All,Domestic
S12000017,2015,Count,GWh,543.319,Bioenergy & Wastes,Commercial
S12000017,2013,Count,GWh,217.47,Bioenergy & Wastes,Commercial
S12000017,2008,Count,GWh,37.906,Bioenergy & Wastes,Commercial
S12000017,2013,Count,GWh,951.677,Electricity,Industrial & Commercial
S12000017,2014,Count,GWh,212.568,Bioenergy & Wastes,Commercial
S12000017,2011,Count,GWh,3610.733,All,Industrial & Commercial
S12000017,2012,Count,GWh,3412.193,All,Industrial & Commercial
S12000017,2015,Count,GWh,1587.519,Electricity,All
S12000017,2006,Count,GWh,71.292,Manufactured Fuels,Domestic
S12000017,2009,Count,GWh,2410.737,All,Domestic
S12000017,2006,Count,GWh,9.212,Bioenergy & Wastes,Road Transport
S12000017,2013,Count,GWh,56.769,Bioenergy & Wastes,Road Transport
S12000017,2008,Count,GWh,1746.942,Electricity,All
S12000017,2006,Count,GWh,2513.855,All,Domestic
S12000017,2010,Count,GWh,2552.465,All,Domestic
S12000017,2011,Count,GWh,2252.114,All,Domestic
S12000017,2013,Count,GWh,3400.953,All,Industrial & Commercial
S12000017,2005,Count,GWh,306.002,Petroleum Products,Agriculture
S12000017,2006,Count,GWh,34.771,Coal,Industrial
S12000017,2019,Count,GWh,638.267,Gas,Domestic
S12000017,2013,Count,GWh,3462.183,Petroleum Products,All
S12000017,2009,Count,GWh,1948.736,Petroleum Products,Road Transport
S12000017,2006,Count,GWh,0.552,Coal,Agriculture
S12000017,2012,Count,GWh,582.384,Petroleum Products,Industrial
S12000017,2009,Count,GWh,148.761,Coal,Domestic
S12000017,2013,Count,GWh,501.787,Petroleum Products,Industrial
S12000017,2010,Count,GWh,62.696,Bioenergy & Wastes,Road Transport
S12000017,2007,Count,GWh,0.476,Manufactured Fuels,Industrial
S12000017,2019,Count,GWh,0,Coal,Agriculture
S12000017,2014,Count,GWh,5.135,Manufactured Fuels,Industrial
S12000017,2019,Count,GWh,53.693,Manufactured Fuels,Domestic
S12000017,2011,Count,GWh,3.651,Coal,Commercial
S12000017,2009,Count,GWh,10.943,Coal,Commercial
S12000017,2014,Count,GWh,608.986,Petroleum Products,Industrial
S12000017,2009,Count,GWh,733.283,Petroleum Products,Industrial
S12000017,2009,Count,GWh,1.211,Manufactured Fuels,Industrial
S12000017,2016,Count,GWh,578.39,Petroleum Products,Industrial
S12000017,2006,Count,GWh,938.093,Petroleum Products,Industrial
S12000017,2005,Count,GWh,1231.194,Petroleum Products,Industrial
S12000017,2009,Count,GWh,3.635,Coal,Rail
S12000017,2016,Count,GWh,0.25,Manufactured Fuels,Industrial
S12000017,2017,Count,GWh,2107.322,Petroleum Products,Road Transport
S12000017,2010,Count,GWh,155.286,Coal,Domestic
S12000017,2009,Count,GWh,284.308,Gas,Commercial
S12000017,2015,Count,GWh,1996.819,Petroleum Products,Road Transport
S12000017,2012,Count,GWh,3512.41,Petroleum Products,All
S12000017,2007,Count,GWh,278.101,Gas,Commercial
S12000017,2017,Count,GWh,1.716,Coal,Commercial
S12000017,2011,Count,GWh,28.585,Coal,Public Sector
S12000017,2012,Count,GWh,267.61,Gas,Commercial
S12000017,2014,Count,GWh,2147.737,All,Domestic
S12000017,2007,Count,GWh,0.441,Coal,Agriculture
S12000017,2005,Count,GWh,0.992,Coal,Agriculture
S12000017,2018,Count,GWh,1.702,Coal,Commercial
S12000017,2019,Count,GWh,636.458,Electricity,Domestic
S12000017,2011,Count,GWh,298.016,Gas,Commercial
S12000017,2019,Count,GWh,38.393,Coal,Industrial
S12000017,2011,Count,GWh,586.055,Gas,Domestic
S12000017,2005,Count,GWh,0.557,Manufactured Fuels,Industrial
S12000017,2019,Count,GWh,595.3,Petroleum Products,Industrial
S12000017,2016,Count,GWh,274.411,Gas,Commercial
S12000017,2010,Count,GWh,3951.794,Petroleum Products,All
S12000017,2015,Count,GWh,59.389,Manufactured Fuels,Domestic
S12000017,2018,Count,GWh,62.146,Manufactured Fuels,All
S12000017,2019,Count,GWh,1133.137,Gas,All
S12000017,2008,Count,GWh,148.545,Coal,Domestic
S12000017,2019,Count,GWh,54.028,Manufactured Fuels,All
S12000017,2013,Count,GWh,3.221,Coal,Commercial
S12000017,2009,Count,GWh,36.055,Petroleum Products,Rail
S12000017,2013,Count,GWh,274.882,Gas,Commercial
S12000017,2006,Count,GWh,2.851,Coal,Commercial
S12000017,2012,Count,GWh,25.588,Coal,Public Sector
S12000017,2009,Count,GWh,67.876,Manufactured Fuels,All
S12000017,2017,Count,GWh,62.237,Manufactured Fuels,All
S12000017,2005,Count,GWh,30.71,Coal,Industrial
S12000017,2019,Count,GWh,140.887,Bioenergy & Wastes,Domestic
S12000017,2011,Count,GWh,66.666,Manufactured Fuels,Domestic
S12000017,2006,Count,GWh,855.269,Petroleum Products,Domestic
S12000017,2010,Count,GWh,965.752,Bioenergy & Wastes,All
S12000017,2012,Count,GWh,748.272,Bioenergy & Wastes,Industrial
S12000017,2019,Count,GWh,1286.471,Bioenergy & Wastes,All
S12000017,2007,Count,GWh,731.362,Petroleum Products,Domestic
S12000017,2006,Count,GWh,4135.047,Petroleum Products,All
S12000017,2008,Count,GWh,3878.637,Petroleum Products,All
S12000017,2015,Count,GWh,201.494,Coal,All
S12000017,2008,Count,GWh,3.651,Coal,Commercial
S12000017,2005,Count,GWh,800.364,Petroleum Products,Domestic
S12000017,2012,Count,GWh,3.13,Coal,Rail
S12000017,2018,Count,GWh,2.904,Coal,Rail
S12000017,2009,Count,GWh,3807.805,Petroleum Products,All
S12000017,2007,Count,GWh,140.419,Coal,Domestic
S12000017,2016,Count,GWh,1201.699,Bioenergy & Wastes,All
S12000017,2017,Count,GWh,36.349,Petroleum Products,Rail
S12000017,2014,Count,GWh,595.331,Petroleum Products,Domestic
S12000017,2013,Count,GWh,1088.56,Bioenergy & Wastes,All
S12000017,2014,Count,GWh,1141.92,Bioenergy & Wastes,All
S12000017,2009,Count,GWh,66.665,Manufactured Fuels,Domestic
S12000017,2017,Count,GWh,1285.614,Bioenergy & Wastes,All
S12000017,2015,Count,GWh,1159.232,Bioenergy & Wastes,All
S12000017,2011,Count,GWh,991.676,Bioenergy & Wastes,All
S12000017,2019,Count,GWh,154.791,Coal,All
S12000017,2018,Count,GWh,1325.831,Bioenergy & Wastes,All
S12000017,2005,Count,GWh,74.172,Manufactured Fuels,Domestic
S12000017,2011,Count,GWh,0.174,Coal,Agriculture
S12000017,2008,Count,GWh,782.973,Petroleum Products,Domestic
S12000017,2010,Count,GWh,260.634,Coal,All
S12000017,2011,Count,GWh,661.598,Petroleum Products,Domestic
S12000017,2012,Count,GWh,658.996,Petroleum Products,Domestic
S12000017,2012,Count,GWh,0.181,Coal,Agriculture
S12000017,2006,Count,GWh,3.644,Coal,Rail
S12000017,2006,Count,GWh,18.867,Petroleum Products,Commercial
S12000017,2008,Count,GWh,2034.533,All,Transport
S12000017,2014,Count,GWh,12.831,Petroleum Products,Commercial
S12000017,2007,Count,GWh,17.75,Petroleum Products,Commercial
S12000017,2008,Count,GWh,16.481,Petroleum Products,Commercial
S12000017,2015,Count,GWh,24.124,Petroleum Products,Commercial
S12000017,2019,Count,GWh,20.754,Petroleum Products,Commercial
S12000017,2018,Count,GWh,169.86,Coal,All
S12000017,2006,Count,GWh,161.077,Bioenergy & Wastes,Industrial
S12000017,2014,Count,GWh,120.001,Coal,Domestic
S12000017,2017,Count,GWh,187.468,Coal,All
S12000017,2016,Count,GWh,196.167,Coal,All
S12000017,2009,Count,GWh,760.238,Petroleum Products,Domestic
S12000017,2015,Count,GWh,595.555,Petroleum Products,Domestic
S12000017,2005,Count,GWh,198.926,Coal,All
S12000017,2016,Count,GWh,2.914,Coal,Rail
S12000017,2017,Count,GWh,571.295,Petroleum Products,Domestic
S12000017,2010,Count,GWh,866.445,Petroleum Products,Domestic
S12000017,2016,Count,GWh,601.807,Petroleum Products,Domestic
S12000017,2011,Count,GWh,280.962,Petroleum Products,Agriculture
S12000017,2013,Count,GWh,1911.939,Petroleum Products,Road Transport
S12000017,2014,Count,GWh,1935.442,Petroleum Products,Road Transport
S12000017,2019,Count,GWh,471.041,Bioenergy & Wastes,Commercial
S12000017,2012,Count,GWh,289.207,Petroleum Products,Agriculture
S12000017,2015,Count,GWh,2.526,Coal,Rail
S12000017,2008,Count,GWh,3.644,Coal,Rail
S12000017,2010,Count,GWh,276.785,Petroleum Products,Agriculture
S12000017,2008,Count,GWh,270.592,Petroleum Products,Agriculture
S12000017,2008,Count,GWh,77.877,Manufactured Fuels,Domestic
S12000017,2017,Count,GWh,117.075,Coal,Domestic
S12000017,2014,Count,GWh,37.3,Petroleum Products,Rail
S12000017,2009,Count,GWh,212.672,Bioenergy & Wastes,Industrial
S12000017,2009,Count,GWh,274.416,Petroleum Products,Agriculture
S12000017,2010,Count,GWh,3.67,Coal,Rail
S12000017,2019,Count,GWh,607.952,Petroleum Products,Domestic
S12000017,2014,Count,GWh,2.526,Coal,Rail
S12000017,2016,Count,GWh,36.712,Petroleum Products,Rail
S12000017,2010,Count,GWh,35.967,Petroleum Products,Rail
